ax,time,vx,az,vy,ay,vz,comp
-0.188,1.0,-85.50063310614597,0.788,-0.262,65.38571977615356,0.043,0.016
-0.223,1.017,-85.50063310614597,0.963,-0.297,65.38595914840698,0.041,0.012
-0.188,1.013,-85.3674356191312,0.823,-0.262,65.38619613647461,0.042,0.011
-0.188,1.017,-85.3674356191312,1.068,-0.297,65.38650465011597,0.044,0.022
-0.258,0.999,-85.3674356191312,0.963,-0.507,65.38685011863708,0.052,0.014
-0.188,1.02,-85.3674356191312,0.928,-0.297,65.97081518173218,0.035,0.004
-0.153,1.013,-85.35447854809118,0.753,-0.367,65.97300910949707,0.04,0.01
-0.013,1.023,-85.35447854809118,0.858,-0.157,65.9734296798706,0.049,0.008
-0.223,1.013,-85.35447854809118,1.033,-0.157,65.97374773025513,0.043,0.025
-0.048,1.001,-85.35447854809118,0.753,-0.192,65.97405052185059,0.036,0.028
-0.258,1.004,-85.35447854809118,0.928,0.053,65.97434544563293,0.04,0.021
-0.188,1.021,-85.35447854809118,0.963,0.018,65.97465372085571,0.051,0.009
-0.328,1.007,-85.35447854809118,1.138,0.123,65.97499990463257,0.053,0.02
-0.048,1.019,-85.35447854809118,1.068,-0.087,65.97527933120728,0.036,0.002
-0.258,1.002,-85.35447854809118,0.928,-0.017,65.97552561759949,0.042,0.017
-0.293,1.017,-85.35447854809118,1.033,0.053,65.97576308250427,0.039,0.02
-0.328,1.006,-85.78487682230462,1.068,0.228,66.56851935386658,0.043,0.015
-0.258,1.019,-86.07566130815061,0.928,-0.157,66.56913781166077,0.044,0.023
-0.188,1.03,-86.07566130815061,1.068,-0.157,66.57120156288147,0.044,0.008
-0.188,1.019,-86.07566130815061,0.928,-0.122,66.57153630256653,0.041,0.019
-0.153,1.007,-86.07566130815061,1.033,-0.227,66.57184410095215,0.047,0.003
-0.118,0.991,-86.07566130815061,0.718,-0.157,66.57213711738586,0.035,0.027
-0.083,1.027,-86.07566130815061,0.998,-0.157,66.57242751121521,0.043,0.023
-0.328,1.004,-86.07566130815061,1.103,-0.087,66.57273197174072,0.046,0.01
-0.258,1.024,-85.44450706148626,0.788,-0.087,66.57301950454712,0.045,0.009
-0.118,1.005,-85.44450706148626,0.963,-0.157,66.57330322265625,0.051,0.007
-0.258,1.01,-85.44450706148626,1.068,-0.017,66.57358622550964,0.035,0.015
-0.118,1.005,-85.44450706148626,0.648,-0.122,66.57393503189087,0.038,0.015
-0.083,1.024,-85.44450706148626,0.788,0.053,67.16038727760315,0.046,0.017
-0.153,1.018,-85.58760716807586,1.138,0.053,67.16305208206177,0.048,0.007
-0.223,1.006,-85.58760716807586,1.033,0.088,67.16360640525818,0.04,0.013
-0.153,1.016,-85.58760716807586,0.858,-0.017,67.16391921043396,0.047,0.015
-0.118,1.002,-85.58760716807586,0.998,0.088,67.1641788482666,0.04,0.016
-0.258,1.016,-85.58760716807586,1.208,-0.122,67.16444396972656,0.039,0.019
-0.188,1.002,-85.58760716807586,0.928,-0.017,67.16471815109253,0.042,0.016
-0.118,1.01,-85.58760716807586,1.033,-0.087,67.16503143310547,0.041,0.01
-0.188,1.005,-85.65766510554444,0.963,-0.122,67.16537594795227,0.046,0.02
-0.188,1.004,-85.65766510554444,0.928,-0.052,67.16577553749084,0.04,0.021
-0.153,1.003,-85.65766510554444,1.033,-0.227,67.16615009307861,0.05,0.015
-0.223,1.019,-85.65766510554444,0.823,-0.192,67.1664788722992,0.041,0.005
-0.258,0.996,-85.65766510554444,1.103,-0.157,67.73814654350281,0.042,0.014
-0.363,1.022,-85.0318167091187,0.963,-0.192,67.73875212669373,0.044,0.017
-0.048,1.008,-85.0318167091187,1.033,-0.122,67.74075174331665,0.041,0.031
-0.223,1.02,-85.0318167091187,1.033,-0.052,67.74108362197876,0.054,0.024
-0.083,1.011,-85.0318167091187,0.963,-0.157,67.74141931533813,0.038,0.014
-0.153,1.002,-85.0318167091187,0.998,-0.122,67.74174070358276,0.041,0.009
-0.188,1.018,-85.0318167091187,0.928,-0.052,67.74205684661865,0.039,0.02
-0.083,1.014,-85.0318167091187,0.963,-0.122,67.7423746585846,0.054,0.008
-0.118,1.014,-84.5775747648006,1.033,-0.052,67.74268913269043,0.046,0.017
-0.188,1.019,-84.5775747648006,0.928,-0.122,67.74299836158752,0.046,0.02
-0.118,1.004,-84.5775747648006,0.928,-0.052,67.7433009147644,0.04,0.009
-0.223,1.005,-84.5775747648006,0.858,-0.052,68.37126994132996,0.037,0.002
-0.153,1.01,-85.35977074160388,0.613,-0.052,68.37369775772095,0.044,0.015
-0.118,1.009,-85.35977074160388,0.928,-0.192,68.37417888641357,0.045,0.014
-0.118,1.01,-85.55340564641388,0.963,-0.227,68.37453317642212,0.042,0.023
-0.153,1.008,-85.55340564641388,0.893,0.053,68.37486505508423,0.041,0.009
